Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",106085519,2021-09-29,0.06709999999999999,15406799924,NKE
Blackrock Inc.,89964963,2021-12-30,0.056900000000000006,14994460383,NKE
State Street Corporation,54629105,2021-09-29,0.0345,7933784919,NKE
"FMR, LLC",28635898,2021-09-29,0.0181,4158791466,NKE
Bank Of New York Mellon Corporation,25313414,2021-12-30,0.016,4218986711,NKE
"AllianceBernstein, L.P.",24647237,2021-09-29,0.015600000000000001,3579518229,NKE
Price (T.Rowe) Associates Inc,23656047,2021-09-29,0.015,3435567705,NKE
"Geode Capital Management, LLC",21444116,2021-12-30,0.013600000000000001,3574090813,NKE
Northern Trust Corporation,17015855,2021-12-30,0.0108,2836032552,NKE
"Wellington Management Group, LLP",16553812,2021-12-30,0.0105,2759023846,NKE
