Holder,Shares,Date Reported,% Out,Value,ABV
Caisse De Depot Et Placement Du Quebec,24604237,2021-09-29,0.0776,734928559,CAE
Mackenzie Financial Corporation,18455946,2021-09-29,0.0582,551279107,CAE
"Jarislowsky, Fraser Ltd",14751205,2021-09-29,0.04650000000000001,440618493,CAE
"Vanguard Group, Inc. (The)",9201709,2021-09-29,0.028999999999999998,274855047,CAE
"Beutel, Goodman & Company Ltd",7830503,2021-09-29,0.024700000000000003,233897124,CAE
Invesco Ltd.,7644492,2021-09-29,0.0241,228340976,CAE
Royal Bank of Canada,7549633,2021-09-29,0.023799999999999998,225507537,CAE
"Wellington Management Group, LLP",6976574,2021-09-29,0.022000000000000002,208390265,CAE
"FMR, LLC",6156223,2021-09-29,0.0194,183886381,CAE
Artisan Partners Limited Partnership,4804312,2021-09-29,0.0152,143504799,CAE
