Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1186122,2021-09-29,0.08789999999999999,15846589,ECF
"Advisors Asset Management, Inc.",695557,2021-09-29,0.051500000000000004,9292641,ECF
Wells Fargo & Company,463366,2021-09-29,0.034300000000000004,6190569,ECF
"Raymond James Financial Services Advisors, Inc.",255154,2021-09-29,0.0189,3408857,ECF
"MML Investors Services, LLC",150036,2021-09-29,0.0111,2004480,ECF
"Aviance Capital Partners, LLC",140723,2021-09-29,0.0104,1880059,ECF
"Wolverine Asset Management, LLC",104481,2021-09-29,0.0077,1395866,ECF
"Guggenheim Capital, LLC",100750,2021-09-29,0.0075,1346020,ECF
"Hennion & Walsh Asset Management, Inc.",91168,2021-09-29,0.0068000000000000005,1218004,ECF
"Baird Financial Group, Inc.",87166,2021-09-29,0.006500000000000001,1164537,ECF
