Holder,Shares,Date Reported,% Out,Value,ABV
CI Investments Inc.,9947835,2021-09-29,0.0454,109326706,BUR
Pictet North America Advisors SA,7647727,2021-09-29,0.0349,84048519,BUR
Banque Pictet & Cie SA,7647727,2021-09-29,0.0349,84048519,BUR
"Ameriprise Financial, Inc.",7184841,2021-09-29,0.032799999999999996,78961402,BUR
Rovida Advisors Inc.,4693435,2021-09-29,0.021400000000000002,51580850,BUR
Texas - Teacher Retirement System,4500000,2021-09-29,0.020499999999999997,49455000,BUR
Bank of Montreal/Can/,4005226,2021-09-29,0.0183,44017433,BUR
Orbis Allan Gray Ltd,2621323,2021-09-29,0.012,28808339,BUR
Ninety One UK Ltd,1904953,2021-09-29,0.0087,20935433,BUR
M&G Investment Management Ltd,1717614,2021-09-29,0.0078000000000000005,18876577,BUR
