Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",2217395,2021-09-29,0.0401,29713093,VKQ
"Guggenheim Capital, LLC",1649976,2021-09-29,0.0298,22109678,VKQ
UBS Group AG,1250533,2021-09-29,0.0226,16757142,VKQ
SIT Investment Associates Inc,746713,2021-09-29,0.013500000000000002,10005954,VKQ
Morgan Stanley,524866,2021-09-29,0.0095,7033204,VKQ
Wells Fargo & Company,439015,2021-09-29,0.0079,5882801,VKQ
"JFS Wealth Advisors, LLC",330866,2021-09-29,0.006,4433604,VKQ
Bank of America Corporation,309628,2021-09-29,0.005600000000000001,4149015,VKQ
Van Eck Associates Corporation,259411,2021-09-29,0.004699999999999999,3476107,VKQ
Citadel Advisors LLC,170318,2021-09-29,0.0031,2282261,VKQ
