Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,2065898,2021-09-29,0.0727,20287118,FWAC
"Eminence Capital, LP",1883671,2021-09-29,0.0663,18497649,FWAC
"Long Pond Capital, LP",1500000,2021-09-29,0.0528,14730000,FWAC
Diameter Capital Partners LP,1389809,2021-09-29,0.0489,13647924,FWAC
"Empyrean Capital Partners, LP",1250000,2021-09-29,0.044000000000000004,12275000,FWAC
BAMCO Inc.,1250000,2021-09-29,0.044000000000000004,12275000,FWAC
"Third Point, LLC",1000000,2021-09-29,0.0352,9820000,FWAC
Farallon Capital Management Llc,1000000,2021-09-29,0.0352,9820000,FWAC
Beryl Capital Management LLC,860838,2021-09-29,0.030299999999999997,8453429,FWAC
Deutsche Bank Aktiengesellschaft,767981,2021-09-29,0.027000000000000003,7541573,FWAC
