Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,12115357,2021-09-29,0.1437,77659438,ARLO
"Vanguard Group, Inc. (The)",5635107,2021-09-29,0.0668,36121035,ARLO
Primecap Management Company,5377990,2021-09-29,0.0638,34472915,ARLO
Cannell Capital LLC,3149948,2021-09-29,0.0374,20191166,ARLO
State Street Corporation,2476772,2021-09-29,0.0294,15876108,ARLO
"FMR, LLC",2428884,2021-09-29,0.0288,15569146,ARLO
Bank Of New York Mellon Corporation,2342440,2021-09-29,0.0278,15015040,ARLO
Dimensional Fund Advisors LP,1975804,2021-09-29,0.023399999999999997,12664903,ARLO
"Geode Capital Management, LLC",1321783,2021-09-29,0.015700000000000002,8472629,ARLO
Bank of America Corporation,1032285,2021-09-29,0.012199999999999999,6616946,ARLO
