Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",21496448,2021-09-29,0.0907,319222252,CIM
Blackrock Inc.,20361929,2021-09-29,0.086,302374645,CIM
Thornburg Investment Management Inc.,17862359,2021-09-29,0.0754,265256031,CIM
State Street Corporation,4996875,2021-09-29,0.021099999999999997,74203593,CIM
"Arrowstreet Capital, Limited Partnership",4824024,2021-09-29,0.0204,71636756,CIM
"Geode Capital Management, LLC",3943880,2021-09-29,0.0166,58566618,CIM
Royal Bank of Canada,3473319,2021-09-29,0.0147,51578787,CIM
"Cooperman, Leon G.",3397500,2021-09-29,0.0143,50452875,CIM
"Charles Schwab Investment Management, Inc.",2679425,2021-09-29,0.0113,39789461,CIM
Northern Trust Corporation,2503210,2021-09-29,0.0106,37172668,CIM
