Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10592135,2021-09-29,0.138,521662648,MXL
"Vanguard Group, Inc. (The)",7738315,2021-09-29,0.1008,381112013,MXL
Primecap Management Company,4410022,2021-09-29,0.0575,217193583,MXL
State Street Corporation,2759865,2021-09-29,0.036000000000000004,135923351,MXL
Price (T.Rowe) Associates Inc,2686312,2021-09-29,0.035,132300866,MXL
Bank Of New York Mellon Corporation,2101545,2021-09-29,0.0274,103501091,MXL
Macquarie Group Limited,2020933,2021-09-29,0.0263,99530950,MXL
"Channing Capital Management, LLC",1790332,2021-09-29,0.0233,88173851,MXL
Dimensional Fund Advisors LP,1488893,2021-09-29,0.0194,73327980,MXL
"Loomis Sayles & Company, LP",1384006,2021-09-29,0.018000000000000002,68162295,MXL
