Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",23847578,2021-09-29,0.1166,324088585,COMM
"FPR Partners, LLC",17333018,2021-09-29,0.0848,235555714,COMM
"Wellington Management Group, LLP",16685152,2021-09-29,0.0816,226751215,COMM
JP Morgan Chase & Company,13090250,2021-09-29,0.064,177896497,COMM
Blackrock Inc.,10669627,2021-09-29,0.052199999999999996,145000230,COMM
Lyrical Asset Management LP,8374399,2021-09-29,0.040999999999999995,113808082,COMM
Adage Capital Partners GP L.L.C.,8199766,2021-09-29,0.0401,111434819,COMM
Boston Partners,7415777,2021-09-29,0.0363,100780409,COMM
First Trust Advisors Lp,4989439,2021-09-29,0.024399999999999998,67806476,COMM
Fuller & Thaler Asset Management Inc.,4984947,2021-09-29,0.024399999999999998,67745429,COMM
