Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,17037381,2021-09-29,0.13119999999999998,167818202,EXTR
"Vanguard Group, Inc. (The)",10584007,2021-09-29,0.0815,104252468,EXTR
Paradigm Capital Management,6178200,2021-09-29,0.047599999999999996,60855270,EXTR
Capital Research Global Investors,6001775,2021-09-29,0.0462,59117483,EXTR
Bank Of New York Mellon Corporation,5115608,2021-09-29,0.0394,50388738,EXTR
State Street Corporation,4236783,2021-09-29,0.0326,41732312,EXTR
"Goldman Sachs Group, Inc.",3220688,2021-09-29,0.0248,31723776,EXTR
"Ameriprise Financial, Inc.",2456566,2021-09-29,0.0189,24197175,EXTR
"Geode Capital Management, LLC",2414580,2021-09-29,0.018600000000000002,23783613,EXTR
"Arrowstreet Capital, Limited Partnership",2251806,2021-09-29,0.0173,22180289,EXTR
