Holder,Shares,Date Reported,% Out,Value,ABV
"Baker Brothers Advisors, LLC",7574835,2021-09-29,0.28809999999999997,47342718,TLIS
ArrowMark Colorado Holdings LLC,5893876,2021-09-29,0.2242,36836725,TLIS
"Boxer Capital, LLC",1550998,2021-09-29,0.059000000000000004,9693737,TLIS
"Nicholas Investment Partners, LP",989090,2021-09-29,0.037599999999999995,6181812,TLIS
Blackrock Inc.,813137,2021-09-29,0.030899999999999997,5082106,TLIS
"Vanguard Group, Inc. (The)",568757,2021-09-29,0.0216,3554731,TLIS
Morgan Stanley,314614,2021-09-29,0.012,1966337,TLIS
"Geode Capital Management, LLC",302968,2021-09-29,0.0115,1893550,TLIS
State Street Corporation,238587,2021-09-29,0.0091,1491168,TLIS
Northern Trust Corporation,130617,2021-09-29,0.005,816356,TLIS
