Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5408118,2021-12-30,0.008199999999999999,213945148,GMAB
Capital International Investors,3696535,2021-09-29,0.005600000000000001,161538579,GMAB
Macquarie Group Limited,3609866,2021-12-30,0.0055000000000000005,142806298,GMAB
"Wellington Management Group, LLP",3150246,2021-12-30,0.0048,124623731,GMAB
Artisan Partners Limited Partnership,2645741,2021-12-30,0.004,104665513,GMAB
Price (T.Rowe) Associates Inc,1809578,2021-09-29,0.0028000000000000004,79078558,GMAB
1832 Asset Management L.P.,1755900,2021-09-29,0.0027,76732830,GMAB
Goldman Sachs Group Inc,1625993,2021-09-29,0.0025,71055894,GMAB
Stifel Financial Corporation,1196836,2021-09-29,0.0018,52301733,GMAB
"Redmile Group, LLC",1120388,2021-09-29,0.0017000000000000001,48960955,GMAB
