Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,800000,2021-09-29,0.042699999999999995,5480000,INAB
"Nantahala Capital Management, LLC",375000,2021-09-29,0.02,2568750,INAB
"B. Riley Financial, Inc.",257378,2021-09-29,0.0137,1763039,INAB
"Vanguard Group, Inc. (The)",113100,2021-09-29,0.006,774735,INAB
"Voss Capital, LLC",80727,2021-09-29,0.0043,552979,INAB
Tudor Investment Corporation,63287,2021-09-29,0.0034000000000000002,433515,INAB
"Rock Creek Group, LP",42279,2021-09-29,0.0023,289611,INAB
Millennium Management LLC,25340,2021-09-29,0.0014000000000000002,173579,INAB
Blackrock Inc.,9311,2021-09-29,0.0005,63780,INAB
UBS Group AG,3435,2021-09-29,0.0002,23529,INAB
