Holder,Shares,Date Reported,% Out,Value,ABV
Orix Corp,10988577,2021-09-29,0.1962,731949113,ORA
Blackrock Inc.,4737252,2021-09-29,0.08460000000000001,315548355,ORA
"Vanguard Group, Inc. (The)",4296638,2021-09-29,0.0767,286199057,ORA
Impax Asset Management Group Plc,3055817,2021-09-29,0.0546,203547970,ORA
Clal Insurance Enterprises Holdings Ltd,2269123,2021-09-29,0.0405,151146283,ORA
Global Alpha Capital Management Ltd.,1655157,2021-09-29,0.0296,110250007,ORA
Migdal Insurance & Financial Holdings Ltd.,1536607,2021-09-29,0.0274,102353392,ORA
Dimensional Fund Advisors LP,1480408,2021-09-29,0.0264,98609976,ORA
"Goldman Sachs Group, Inc.",1074033,2021-09-29,0.0192,71541338,ORA
State Street Corporation,1065799,2021-09-29,0.019,70992871,ORA
