Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",112499622,2021-09-29,0.0837,14101827617,MDT
Blackrock Inc.,103020182,2021-09-29,0.0766,12913579813,MDT
State Street Corporation,56382948,2021-09-29,0.04190000000000001,7067602531,MDT
Massachusetts Financial Services Co.,45190387,2021-09-29,0.0336,5664615010,MDT
"Wellington Management Group, LLP",33268338,2021-09-29,0.024700000000000003,4170186168,MDT
Bank of America Corporation,24776374,2021-09-29,0.0184,3105718480,MDT
Lazard Asset Management LLC,24173730,2021-09-29,0.018000000000000002,3030177055,MDT
JP Morgan Chase & Company,23895483,2021-09-29,0.0178,2995298794,MDT
Price (T.Rowe) Associates Inc,23697493,2021-09-29,0.0176,2970480747,MDT
"Geode Capital Management, LLC",22173208,2021-09-29,0.0165,2779411622,MDT
