Holder,Shares,Date Reported,% Out,Value,ABV
Dymon Asia Capital (Singapore) Pte. Ltd,1276199,2021-09-29,0.0425,13119325,ARTAU
Aspex Management (HK) Ltd,1250000,2021-09-29,0.0417,12850000,ARTAU
Segantii Capital Management Ltd,928649,2021-09-29,0.031,9546511,ARTAU
Millennium Management LLC,873479,2021-09-29,0.0291,8979364,ARTAU
Calamos Advisors LLC,600000,2021-09-29,0.02,6168000,ARTAU
"Ghisallo Capital Management, LLC",279322,2021-09-29,0.009300000000000001,2871430,ARTAU
"Jane Street Group, LLC",247941,2021-09-29,0.0083,2548833,ARTAU
Maso Capital Partners Ltd.,147047,2021-09-29,0.0049,1511643,ARTAU
Strategic Vision Investment Ltd,100000,2021-09-29,0.0033,1028000,ARTAU
Periscope Capital Inc.,90000,2021-09-29,0.003,925200,ARTAU
