Holder,Shares,Date Reported,% Out,Value,ABV
Bank Of New York Mellon Corporation,9644063,2021-09-29,0.11789999999999999,291925787,CWEN
"Vanguard Group, Inc. (The)",8000715,2021-09-29,0.0978,242181643,CWEN
ClearBridge Investments Limited,6394701,2021-09-29,0.0782,193567599,CWEN
Blackrock Inc.,5804054,2021-09-29,0.071,175688714,CWEN
"FMR, LLC",3973374,2021-09-29,0.048600000000000004,120274030,CWEN
"Neuberger Berman Group, LLC",2931740,2021-09-29,0.0359,88743769,CWEN
Cohen & Steers Inc.,1822057,2021-09-29,0.0223,55153665,CWEN
"Kayne Anderson Capital Advisors, L.P.",1705936,2021-09-29,0.0209,51638682,CWEN
1832 Asset Management L.P.,1665007,2021-09-29,0.0204,50399761,CWEN
Morgan Stanley,1656350,2021-09-29,0.0203,50137714,CWEN
