Holder,Shares,Date Reported,% Out,Value,ABV
"KPCB XVI Associates, LLC",13864065,2021-09-29,0.474,75836435,LIDR
Intel Corporation,6911944,2021-09-29,0.23629999999999998,37808333,LIDR
"Tpg Group Holdings (sbs) Advisors, Inc.",1500000,2021-09-29,0.0513,8205000,LIDR
Blackstone Inc,1200000,2021-09-29,0.040999999999999995,6564000,LIDR
Spring Creek Capital LLC,1000000,2021-09-29,0.0342,5470000,LIDR
Castle Hook Partners LP,1000000,2021-09-29,0.0342,5470000,LIDR
Bnp Paribas Asset Management Holding S.a.,948946,2021-09-29,0.032400000000000005,5190734,LIDR
"Saba Capital Management, L.P.",700000,2021-09-29,0.0239,3829000,LIDR
"Vanguard Group, Inc. (The)",679277,2021-09-29,0.0232,3715645,LIDR
"Aristeia Capital, LLC",604691,2021-09-29,0.0207,3307659,LIDR
