Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",384228,2021-09-29,0.0189,925989,BSQR
Morgan Stanley,275280,2021-09-29,0.013500000000000002,663424,BSQR
Blackrock Inc.,271328,2021-09-29,0.013300000000000001,653900,BSQR
Dimensional Fund Advisors LP,150894,2021-09-29,0.0074,363654,BSQR
"Jane Street Group, LLC",136127,2021-09-29,0.0067,328066,BSQR
Schonfeld Strategic Advisors LLC,100400,2021-09-29,0.0049,241964,BSQR
Citadel Advisors LLC,95860,2021-09-29,0.004699999999999999,231022,BSQR
"Geode Capital Management, LLC",94410,2021-09-29,0.0046,227528,BSQR
"Susquehanna International Group, LLP",90220,2021-09-29,0.0044,217430,BSQR
Bank of America Corporation,64998,2021-09-29,0.0032,156645,BSQR
