Holder,Shares,Date Reported,% Out,Value,ABV
"Silver Lake Group, LLC",110734013,2021-09-29,0.7243,2109482947,FA
"Vanguard Group, Inc. (The)",2612505,2021-09-29,0.0171,49768220,FA
JP Morgan Chase & Company,2478768,2021-09-29,0.016200000000000003,47220530,FA
Capital World Investors,2250000,2021-09-29,0.0147,42862500,FA
"FMR, LLC",2158555,2021-09-29,0.0141,41120472,FA
"Goldman Sachs Group, Inc.",2002359,2021-09-29,0.0131,38144938,FA
BAMCO Inc.,1777271,2021-09-29,0.0116,33857012,FA
Blackrock Inc.,1735475,2021-09-29,0.011399999999999999,33060798,FA
"American Century Companies, Inc.",1722890,2021-09-29,0.0113,32821054,FA
"Select Equity Group, Inc.",1474987,2021-09-29,0.0096,28098502,FA
