Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",74818398,2021-09-29,0.1026,3148358187,HOOD
Index Venture Associates VI Ltd,72339700,2021-09-29,0.0992,3044054576,HOOD
Galileo (PTC) Ltd,58063445,2021-09-29,0.0796,2443309765,HOOD
"ARK Investment Management, LLC",23847924,2021-12-30,0.0327,423539130,HOOD
Greenoaks Capital Partners LLC,22657544,2021-09-29,0.0311,953429451,HOOD
"ICONIQ Capital, LLC",21241286,2021-09-29,0.0291,893833314,HOOD
"Thrive Capital Management, LLC",20410961,2021-09-29,0.027999999999999997,858893238,HOOD
"D1 Capital Partners, LP",18455648,2021-09-29,0.0253,776613667,HOOD
SC US (TTGP) Ltd,17112983,2021-09-29,0.0235,720114324,HOOD
"Sumitomo Mitsui Trust Holdings, Inc.",14982340,2021-12-30,0.020499999999999997,266086358,HOOD
