Holder,Shares,Date Reported,% Out,Value,ABV
Arctis Global LLC,2075650,2021-09-29,0.0965,17643025,HYRE
"Goldman Sachs Group, Inc.",1502135,2021-09-29,0.0698,12768147,HYRE
G2 Investment Partners Management LLC,1462378,2021-09-29,0.068,12430213,HYRE
State Street Corporation,1247280,2021-09-29,0.057999999999999996,10601880,HYRE
Shay Capital LLC,1184030,2021-09-29,0.055,10064255,HYRE
Blackrock Inc.,1121531,2021-09-29,0.0521,9533013,HYRE
"Vanguard Group, Inc. (The)",988529,2021-09-29,0.046,8402496,HYRE
"Jane Street Group, LLC",378285,2021-09-29,0.0176,3215422,HYRE
"Group One Trading, L.P.",372112,2021-09-29,0.0173,3162952,HYRE
"Voloridge Investment Management, LLC",281834,2021-09-29,0.0131,2395589,HYRE
