Holder,Shares,Date Reported,% Out,Value,ABV
"Yakira Capital Management, Inc.",400000,2021-09-29,0.04,4108000,VCKAU
"Cowen Investment Management, LLC",200000,2021-09-29,0.02,2054000,VCKAU
Walleye Capital LLC,150000,2021-09-29,0.015,1540500,VCKAU
Landscape Capital Management LLC,104355,2021-09-29,0.0104,1071725,VCKAU
Walleye Trading LLC,100000,2021-09-29,0.01,1027000,VCKAU
"Owl Creek Asset Management, L.P.",60000,2021-09-29,0.006,616200,VCKAU
Glazer Capital LLC,59636,2021-09-29,0.006,612461,VCKAU
"Basso Capital Management, L.P.",25885,2021-09-29,0.0026,265838,VCKAU
"DeepCurrents Investment Group, LLC",17731,2021-09-29,0.0018,182097,VCKAU
Virtu Financial LLC,13579,2021-09-29,0.0014000000000000002,139456,VCKAU
