Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,13447121,2021-09-29,0.0827,29449194,CYBN
Citadel Advisors LLC,5025197,2021-09-29,0.030899999999999997,11005181,CYBN
"Perry Creek Capital, LP",2858267,2021-09-29,0.0176,6259604,CYBN
Schonfeld Strategic Advisors LLC,750000,2021-09-29,0.0046,1642500,CYBN
Maven Securities Limited,400000,2021-09-29,0.0025,876000,CYBN
"SilverArc Capital Management, LLC",250000,2021-09-29,0.0015,547500,CYBN
Penserra Capital Management LLC,211618,2021-09-29,0.0013,463443,CYBN
"AdvisorShares Investments, LLC",92147,2021-09-29,0.0006,201801,CYBN
"EMFO, LLC",89475,2021-09-29,0.0006,195950,CYBN
Virtu Financial LLC,70509,2021-09-29,0.0004,154414,CYBN
