Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",132619,2021-09-29,0.0333,468145,LGVN
Matrix Asset Advisors Inc/ny,86400,2021-09-29,0.0217,304992,LGVN
"Geode Capital Management, LLC",21530,2021-09-29,0.0054,76000,LGVN
Townsquare Capital LLC,14450,2021-09-29,0.0036,51008,LGVN
Janney Montgomery Scott LLC,14000,2021-09-29,0.0034999999999999996,49420,LGVN
"Private Capital Group, LLC",12000,2021-09-29,0.003,42360,LGVN
"TAP Consulting, LLC",10000,2021-09-29,0.0025,35300,LGVN
UBS Group AG,9633,2021-09-29,0.0024,34004,LGVN
"Total Clarity Wealth Management, Inc.",1000,2021-09-29,0.0003,3530,LGVN
"PNC Financial Services Group, Inc.",227,2021-09-29,0.0001,801,LGVN
