Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,730477,2021-09-29,0.0036,2841555,BBAR
"Sheaff Brock Investment Advisors, LLC",565371,2021-09-29,0.0028000000000000004,2199293,BBAR
Grantham Mayo Van Otterloo & Company,547770,2021-09-29,0.0027,2130825,BBAR
"Arrowstreet Capital, Limited Partnership",545741,2021-09-29,0.0027,2122932,BBAR
State Street Corporation,471698,2021-09-29,0.0023,1834905,BBAR
Morgan Stanley,230833,2021-09-29,0.0011,897940,BBAR
"Two Sigma Investments, LP",172362,2021-09-29,0.0008,670488,BBAR
"Mirae Asset Global Investments Co., Ltd.",126390,2021-09-29,0.0006,491657,BBAR
"Jump Financial, LLC",102456,2021-09-29,0.0005,398553,BBAR
"Susquehanna International Group, LLP",92981,2021-09-29,0.0005,361696,BBAR
