Holder,Shares,Date Reported,% Out,Value,ABV
Old Port Advisors,264373,2021-09-29,0.030899999999999997,2514187,MFD
LPL Financial LLC,185205,2021-09-29,0.0217,1761299,MFD
Morgan Stanley,96400,2021-09-29,0.0113,916764,MFD
UBS Group AG,91900,2021-09-29,0.0108,873969,MFD
"Guggenheim Capital, LLC",73077,2021-09-29,0.0085,694962,MFD
"Advisor Group, Inc.",70954,2021-09-29,0.0083,674772,MFD
Mid Atlantic Financial Management Inc.,64500,2021-09-29,0.0075,613395,MFD
"Commonwealth Equity Services, LLC",61916,2021-09-29,0.0072,588821,MFD
Wells Fargo & Company,43803,2021-09-29,0.0051,416566,MFD
"Capital Investment Advisors, LLC",41400,2021-09-29,0.0048,393714,MFD
