Holder,Shares,Date Reported,% Out,Value,ABV
Sylebra Capital Ltd,26049561,2021-09-29,0.1217,206833514,AEVA
"Vanguard Group, Inc. (The)",9031913,2021-09-29,0.042199999999999994,71713389,AEVA
Adage Capital Partners GP L.L.C.,6532829,2021-09-29,0.0305,51870662,AEVA
Blackrock Inc.,5097422,2021-09-29,0.023799999999999998,40473530,AEVA
"Geode Capital Management, LLC",1588088,2021-09-29,0.0074,12609418,AEVA
Senvest Management LLC,1435667,2021-09-29,0.0067,11399195,AEVA
State Street Corporation,1181093,2021-09-29,0.0055000000000000005,9377878,AEVA
Magnetar Financial LLC,1000000,2021-09-29,0.004699999999999999,7940000,AEVA
Northern Trust Corporation,699397,2021-09-29,0.0033,5553212,AEVA
"Charles Schwab Investment Management, Inc.",611619,2021-09-29,0.0029,4856254,AEVA
