Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",655911,2021-09-29,0.0441,2905685,CORR
Lsv Asset Management,476888,2021-09-29,0.0321,2112613,CORR
Blackrock Inc.,323427,2021-09-29,0.0218,1432781,CORR
"Mariner, LLC",161003,2021-09-29,0.0108,713243,CORR
"Geode Capital Management, LLC",138006,2021-09-29,0.009300000000000001,611366,CORR
Invesco Ltd.,122170,2021-09-29,0.008199999999999999,541213,CORR
Millennium Management LLC,115114,2021-09-29,0.0077,509955,CORR
"Two Sigma Advisers, LP",96557,2021-09-29,0.006500000000000001,427747,CORR
Gsa Capital Partners Llp,79287,2021-09-29,0.0053,351241,CORR
State Street Corporation,56358,2021-09-29,0.0038,249665,CORR
