Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1108419,2021-09-29,0.0916,94825245,OPRX
"Vanguard Group, Inc. (The)",818206,2021-09-29,0.0676,69997523,OPRX
Artisan Partners Limited Partnership,748716,2021-09-29,0.061900000000000004,64052653,OPRX
"Blair (William) & Company, L.L.C.",739707,2021-09-29,0.061200000000000004,63281933,OPRX
Millennium Management LLC,588791,2021-09-29,0.0487,50371070,OPRX
Handelsbanken Fonder AB,510500,2021-09-29,0.042199999999999994,43673275,OPRX
Avenir Corporation/DC,508899,2021-09-29,0.0421,43536309,OPRX
"First Light Asset Management, LLC",507384,2021-09-29,0.04190000000000001,43406701,OPRX
"Driehaus Capital Management, LLC",471319,2021-09-29,0.039,40321340,OPRX
"AWM Investment Company, Inc.",426143,2021-09-29,0.0352,36456533,OPRX
