Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",100646280,2021-09-29,0.113,2175972573,HAL
Blackrock Inc.,63414759,2021-09-29,0.0712,1371027089,HAL
Capital World Investors,60699922,2021-09-29,0.0682,1312332313,HAL
State Street Corporation,57086614,2021-09-29,0.0641,1234212594,HAL
Pzena Investment Management Llc,39013261,2021-09-29,0.0438,843466702,HAL
"Sanders Capital, Llc",20386397,2021-09-29,0.0229,440753903,HAL
Price (T.Rowe) Associates Inc,18935071,2021-09-29,0.0213,409376235,HAL
"Geode Capital Management, LLC",16685251,2021-09-29,0.0187,360735126,HAL
"FMR, LLC",15155320,2021-09-29,0.017,327658018,HAL
Van Eck Associates Corporation,15056506,2021-09-29,0.0169,325521659,HAL
