Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,11735411,2021-09-29,0.13449999999999998,162300734,NRK
"Rivernorth Capital Management, Llc",2616467,2021-09-29,0.03,36185738,NRK
"Saba Capital Management, L.P.",934451,2021-09-29,0.010700000000000001,12923457,NRK
"Claybrook Capital, LLC",792367,2021-09-29,0.0091,10958435,NRK
Mackay-Shields LLC,791405,2021-09-29,0.0091,10945131,NRK
Bank of America Corporation,526369,2021-09-29,0.006,7279683,NRK
Morgan Stanley,512947,2021-09-29,0.0059,7094057,NRK
"Guggenheim Capital, LLC",406989,2021-09-29,0.004699999999999999,5628657,NRK
"Frisch Financial Group, Inc.",361288,2021-09-29,0.0040999999999999995,4996613,NRK
Wells Fargo & Company,353123,2021-09-29,0.004,4883691,NRK
