Holder,Shares,Date Reported,% Out,Value,ABV
Hudson Bay Capital Management Lp,3394108,2021-09-29,0.0223,29359034,VLTA
"FMR, LLC",2839000,2021-09-29,0.018600000000000002,24557350,VLTA
"Shaw D.E. & Co., Inc.",1750000,2021-09-29,0.0115,15137500,VLTA
Handelsbanken Fonder AB,1671677,2021-09-29,0.011000000000000001,14460006,VLTA
"Vanguard Group, Inc. (The)",1137219,2021-09-29,0.0075,9836944,VLTA
Pictet Asset Management SA,1135104,2021-09-29,0.0075,9818649,VLTA
Millennium Management LLC,964100,2021-09-29,0.0063,8339465,VLTA
"Alyeska Investment Group, L.P.",842594,2021-09-29,0.0055000000000000005,7288438,VLTA
"Antara Capital, LP",800000,2021-09-29,0.0053,6920000,VLTA
"Tortoise Capital Advisors, LLC",750000,2021-09-29,0.0049,6487500,VLTA
