Holder,Shares,Date Reported,% Out,Value,ABV
UBS Group AG,6696336,2021-09-29,0.0045000000000000005,97297762,GRUB
Nuveen Asset Management,4757763,2021-09-29,0.0032,69130296,GRUB
"Shaw D.E. & Co., Inc.",3622094,2021-09-29,0.0024,52629025,GRUB
"Tiger Global Management, LLC",3197957,2021-09-29,0.0021,46466315,GRUB
Tudor Investment Corporation,2829251,2021-09-29,0.0019,41109017,GRUB
Public Investment Fund,2750982,2021-09-29,0.0018,39971768,GRUB
"ClearBridge Investments, LLC",2527595,2021-09-29,0.0017000000000000001,36725955,GRUB
Bank of Montreal/Can/,1817127,2021-09-29,0.0012,26402855,GRUB
"Jane Street Group, LLC",1632199,2021-09-29,0.0011,23715851,GRUB
"Marathon Partners Equity Management, LLC",1597500,2021-09-29,0.0011,23211675,GRUB
