Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,17801086,2021-09-29,0.10439999999999999,72806441,EXK
"ETF Managers Group, LLC",4992545,2021-09-29,0.029300000000000003,20419509,EXK
Jupiter Asset Management Limited,4800963,2021-09-29,0.0282,19635938,EXK
"Mirae Asset Global Investments Co., Ltd.",3327525,2021-09-29,0.0195,13609577,EXK
PCJ Investment Counsel,757920,2021-09-29,0.0044,3099892,EXK
"Renaissance Technologies, LLC",685873,2021-09-29,0.004,2805220,EXK
"Two Sigma Investments, LP",645021,2021-09-29,0.0038,2638135,EXK
"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",600000,2021-09-29,0.0034999999999999996,2454000,EXK
"TD Asset Management, Inc",562034,2021-09-29,0.0033,2298719,EXK
Morgan Stanley,494916,2021-09-29,0.0029,2024206,EXK
