Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",464329,2021-09-29,0.037000000000000005,2377364,GTIM
"Renaissance Technologies, LLC",450811,2021-09-29,0.036000000000000004,2308152,GTIM
"Verdad Advisers, LP",288954,2021-09-29,0.023,1479444,GTIM
Millennium Management LLC,158811,2021-09-29,0.0127,813112,GTIM
"Bridgeway Capital Management, Inc.",118600,2021-09-29,0.0095,607232,GTIM
"Geode Capital Management, LLC",74904,2021-09-29,0.006,383508,GTIM
Blackrock Inc.,65627,2021-09-29,0.0052,336010,GTIM
Acadian Asset Management. LLC,48998,2021-09-29,0.0039000000000000003,250869,GTIM
State Street Corporation,38919,2021-09-29,0.0031,199265,GTIM
EJF Capital LLC,25023,2021-09-29,0.002,128117,GTIM
