Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",31391176,2021-09-29,0.1375,493783198,APLE
Blackrock Inc.,19933058,2021-09-29,0.0873,313547002,APLE
Price (T.Rowe) Associates Inc,8961629,2021-09-29,0.0392,140966424,APLE
State Street Corporation,8486848,2021-09-29,0.037200000000000004,133498119,APLE
Victory Capital Management Inc.,8145130,2021-09-29,0.035699999999999996,128122894,APLE
Invesco Ltd.,7493391,2021-09-29,0.032799999999999996,117871040,APLE
"Principal Financial Group, Inc.",6006903,2021-09-29,0.0263,94488584,APLE
"Monarch Alternative Capital, LP",5284900,2021-09-29,0.0231,83131477,APLE
JP Morgan Chase & Company,4635719,2021-09-29,0.0203,72919859,APLE
"Russell Investments Group, Ltd.",4534961,2021-09-29,0.0199,71334936,APLE
