Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,571096,2021-09-29,0.0472,20473791,GNTY
"Vanguard Group, Inc. (The)",405250,2021-09-29,0.0335,14528212,GNTY
Dimensional Fund Advisors LP,216968,2021-09-29,0.018000000000000002,7778302,GNTY
Arkadios Wealth Advisors,178314,2021-09-29,0.0148,6392556,GNTY
State Street Corporation,151325,2021-09-29,0.0125,5425001,GNTY
"Geode Capital Management, LLC",148797,2021-09-29,0.0123,5334372,GNTY
"Deprince, Race & Zollo, Inc.",121284,2021-09-29,0.01,4348031,GNTY
Monarch Partners Asset Management LLC,87963,2021-09-29,0.0073,3153473,GNTY
Northern Trust Corporation,72439,2021-09-29,0.006,2596938,GNTY
"Renaissance Technologies, LLC",57069,2021-09-29,0.004699999999999999,2045923,GNTY
