Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",4202435,2021-09-29,0.1458,346364692,TTGT
Blackrock Inc.,3755414,2021-09-29,0.1303,309521221,TTGT
"Vanguard Group, Inc. (The)",1842591,2021-09-29,0.0639,151866350,TTGT
"Neuberger Berman Group, LLC",1765560,2021-09-29,0.0613,145517455,TTGT
"HighTower Advisors, LLC",1459708,2021-09-29,0.0506,120309133,TTGT
ABRDN PLC,962653,2021-09-29,0.0334,79341860,TTGT
Dimensional Fund Advisors LP,806419,2021-09-29,0.027999999999999997,66465053,TTGT
"Renaissance Technologies, LLC",805000,2021-09-29,0.0279,66348100,TTGT
State Street Corporation,784279,2021-09-29,0.027200000000000002,64640275,TTGT
"Loomis Sayles & Company, LP",737316,2021-09-29,0.0256,60769584,TTGT
