Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,11354158,2021-12-30,0.1698,541139170,WERN
"Vanguard Group, Inc. (The)",5552278,2021-12-30,0.083,264621569,WERN
Dimensional Fund Advisors LP,3650580,2021-12-30,0.0546,173986642,WERN
Macquarie Group Limited,3407602,2021-12-30,0.0509,162406311,WERN
Victory Capital Management Inc.,2411569,2021-12-30,0.0361,114935378,WERN
State Street Corporation,2329821,2021-12-30,0.0348,111039268,WERN
Lsv Asset Management,1752019,2021-12-30,0.0262,83501225,WERN
"Geode Capital Management, LLC",1320117,2021-12-30,0.0197,62916776,WERN
"Allspring Global Investments Holdings, LLC",1255915,2021-12-30,0.018799999999999997,59856908,WERN
Northern Trust Corporation,940228,2021-12-30,0.0141,44811266,WERN
