Holder,Shares,Date Reported,% Out,Value,ABV
RTW Investments LP,3644248,2021-09-29,0.09910000000000001,92709669,STOK
"FMR, LLC",2452871,2021-09-29,0.0667,62401038,STOK
"Redmile Group, LLC",2381958,2021-09-29,0.0647,60597011,STOK
"Vanguard Group, Inc. (The)",1847615,2021-09-29,0.050199999999999995,47003325,STOK
Blackrock Inc.,1413118,2021-09-29,0.0384,35949721,STOK
"Cormorant Asset Management, LP",1278276,2021-09-29,0.0347,32519341,STOK
"Gilder, Gagnon, Howe & Co.",1123355,2021-09-29,0.0305,28578151,STOK
State Street Corporation,914671,2021-09-29,0.024900000000000002,23269230,STOK
"Federated Hermes, Inc.",734882,2021-09-29,0.02,18695398,STOK
"Geode Capital Management, LLC",363335,2021-09-29,0.009899999999999999,9243242,STOK
