Holder,Shares,Date Reported,% Out,Value,ABV
"Goldman Sachs Group, Inc.",4399060,2021-09-29,0.07719999999999999,20455629,UEPS
"Kabouter Management, Llc",1829712,2021-09-29,0.0321,8508160,UEPS
Morgan Stanley,1808286,2021-09-29,0.0317,8408529,UEPS
"Thompson, Siegel & Walmsley LLC",1159173,2021-09-29,0.0203,5390154,UEPS
"ETF Managers Group, LLC",578270,2021-09-29,0.0101,2688955,UEPS
Hosking Partners LLP,384087,2021-09-29,0.0067,1786004,UEPS
Invesco Ltd.,377003,2021-09-29,0.0066,1753063,UEPS
"Shaw D.E. & Co., Inc.",342450,2021-09-29,0.006,1592392,UEPS
Connor Clark & Lunn Investment Management Ltd,314550,2021-09-29,0.0055000000000000005,1462657,UEPS
State Street Corporation,261214,2021-09-29,0.0046,1214645,UEPS
