Holder,Shares,Date Reported,% Out,Value,ABV
"Susquehanna International Group, LLP",293443,2021-09-29,0.003,113445,ITP
HRT Financial LLC,255150,2021-09-29,0.0026,98640,ITP
"Renaissance Technologies, LLC",241800,2021-09-29,0.0024,93479,ITP
"Bridgeway Capital Management, Inc.",147000,2021-09-29,0.0015,56830,ITP
Virtu Financial LLC,138632,2021-09-29,0.0014000000000000002,53595,ITP
"Group One Trading, L.P.",105127,2021-09-29,0.0011,40642,ITP
Citadel Advisors LLC,35461,2021-09-29,0.0004,13709,ITP
Cutler Group LP,34420,2021-09-29,0.0003,13306,ITP
"Jane Street Group, LLC",29513,2021-09-29,0.0003,11409,ITP
Wolverine Trading LLC,19113,2021-09-29,0.0002,7389,ITP
