Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1011547,2021-09-29,0.037000000000000005,6059166,WRAP
State Street Corporation,694493,2021-09-29,0.0254,4160013,WRAP
U.S. Bancorp (Minnesota),501000,2021-09-29,0.0183,3000990,WRAP
Blackrock Inc.,490166,2021-09-29,0.0179,2936094,WRAP
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd",479604,2021-09-29,0.0175,2872827,WRAP
"Susquehanna International Group, LLP",270958,2021-09-29,0.009899999999999999,1623038,WRAP
"Geode Capital Management, LLC",241286,2021-09-29,0.0088,1445303,WRAP
Platform Technology Partners,234607,2021-09-29,0.0086,1405295,WRAP
Morgan Stanley,191016,2021-09-29,0.006999999999999999,1144185,WRAP
"Group One Trading, L.P.",190062,2021-09-29,0.0069,1138471,WRAP
