Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5076999,2021-09-29,0.15039999999999998,311981588,CCS
Dimensional Fund Advisors LP,2438815,2021-09-29,0.0722,149865181,CCS
"Vanguard Group, Inc. (The)",2113402,2021-09-29,0.0626,129868552,CCS
"Wellington Management Group, LLP",1781466,2021-09-29,0.0528,109471085,CCS
State Street Corporation,1334598,2021-09-29,0.0395,82011047,CCS
"Goldman Sachs Group, Inc.",1055082,2021-09-29,0.0313,64834788,CCS
Capital World Investors,911000,2021-09-29,0.027000000000000003,55980950,CCS
Jennison Associates LLC,868414,2021-09-29,0.025699999999999997,53364040,CCS
Westwood Holdings Group Inc.,780147,2021-09-29,0.0231,47940033,CCS
"Neumeier Poma Investment Counsel, LLC",687065,2021-09-29,0.0204,42220144,CCS
