Holder,Shares,Date Reported,% Out,Value,ABV
Wasatch Advisors Inc,6113141,2021-09-29,0.0942,338362354,AIMC
"Vanguard Group, Inc. (The)",5881810,2021-09-29,0.0906,325558183,AIMC
Blackrock Inc.,5744401,2021-09-29,0.0885,317952595,AIMC
Boston Partners,3406001,2021-09-29,0.0525,188522155,AIMC
Macquarie Group Limited,3186213,2021-09-29,0.049100000000000005,176356889,AIMC
Victory Capital Management Inc.,2728833,2021-09-29,0.042,151040906,AIMC
Earnest Partners LLC,2728066,2021-09-29,0.042,150998453,AIMC
"Champlain Investment Partners, LLC",2595355,2021-09-29,0.04,143652899,AIMC
JP Morgan Chase & Company,2293982,2021-09-29,0.0353,126971903,AIMC
"Silvercrest Asset Management Group, LLC",1926788,2021-09-29,0.0297,106647715,AIMC
