Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3486993,2021-09-29,0.139,80549538,UFCS
"Vanguard Group, Inc. (The)",2440704,2021-09-29,0.0973,56380262,UFCS
Earnest Partners LLC,1774062,2021-09-29,0.0707,40980832,UFCS
Dimensional Fund Advisors LP,1609533,2021-09-29,0.0642,37180212,UFCS
State Street Corporation,740898,2021-09-29,0.029500000000000002,17114743,UFCS
Bank of America Corporation,467851,2021-09-29,0.0187,10807358,UFCS
Norges Bank Investment Management,372389,2020-12-30,0.0148,9346963,UFCS
Northern Trust Corporation,361006,2021-09-29,0.0144,8339238,UFCS
"Geode Capital Management, LLC",354022,2021-09-29,0.0141,8177908,UFCS
New York State Common Retirement Fund,332291,2021-09-29,0.0132,7675922,UFCS
