Holder,Shares,Date Reported,% Out,Value,ABV
"Radcliffe Capital Management, L.P.",29500000,2021-09-29,0.42450000000000004,492945000,INVA
Blackrock Inc.,8844726,2021-09-29,0.1273,147795371,INVA
"Vanguard Group, Inc. (The)",6699720,2021-09-29,0.0964,111952321,INVA
"Sarissa Capital Management, LP",6614000,2021-09-29,0.09519999999999999,110519940,INVA
"Renaissance Technologies, LLC",5444442,2021-09-29,0.0783,90976625,INVA
Westfield Capital Management Co LP,3496845,2021-09-29,0.050300000000000004,58432279,INVA
Lsv Asset Management,3478378,2021-09-29,0.0501,58123696,INVA
Putnam Investments LLC,3176480,2021-09-29,0.045700000000000005,53078980,INVA
Dimensional Fund Advisors LP,2534695,2021-09-29,0.0365,42354753,INVA
State Street Corporation,2223726,2021-09-29,0.032,37158461,INVA
