Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,670577,2021-09-29,0.0262,19612097,NYXH
RTW Investments LP,344911,2021-09-29,0.013500000000000002,10087474,NYXH
"Deerfield Management Company, L.P. (Series C)",300800,2021-09-29,0.0118,8797377,NYXH
"Pura Vida Investments, LLC",225214,2021-09-29,0.0088,6586743,NYXH
Putnam Investments LLC,200000,2021-09-29,0.0078000000000000005,5849320,NYXH
"Gilder, Gagnon, Howe & Co.",190652,2021-09-29,0.0075,5575922,NYXH
AXA S.A.,175000,2021-09-29,0.0069,5118155,NYXH
Wells Fargo & Company,163687,2021-09-29,0.0064,4787288,NYXH
Rossmore Private Capital,90940,2021-09-29,0.0036,2659685,NYXH
Monashee Investment Management LLC,58762,2021-09-29,0.0023,1718588,NYXH
