Holder,Shares,Date Reported,% Out,Value,ABV
Baillie Gifford and Company,6345313,2021-09-29,0.0262,1732206995,BNTX
Primecap Management Company,4283358,2021-09-29,0.0177,1169313900,BNTX
Jennison Associates LLC,4073570,2021-09-29,0.0168,1112043874,BNTX
Capital World Investors,2910942,2021-09-29,0.012,794658056,BNTX
"FMR, LLC",1773689,2021-09-29,0.0073,484199360,BNTX
Fosun International Ltd,1580777,2021-09-29,0.006500000000000001,431536313,BNTX
Blackrock Inc.,1474109,2021-09-29,0.0060999999999999995,402417015,BNTX
Pendal Group Ltd,1455825,2021-09-29,0.006,397425666,BNTX
Price (T.Rowe) Associates Inc,1163839,2021-09-29,0.0048,317716408,BNTX
Coatue Management Llc,1033985,2021-09-29,0.0043,282267565,BNTX
