Holder,Shares,Date Reported,% Out,Value,ABV
"Ikarian Capital, LLC",338382,2021-09-29,0.0252,734288,PBLA
"Vanguard Group, Inc. (The)",228401,2021-09-29,0.017,495630,PBLA
Murchinson Ltd.,150000,2021-09-29,0.011200000000000002,325500,PBLA
"Fieldpoint Private Securities, LLC",94521,2021-12-30,0.006999999999999999,163530,PBLA
"Brand Asset Management Group, Inc.",57144,2021-12-30,0.0043,98864,PBLA
"Boothbay Fund Management, LLC",34018,2021-09-29,0.0025,73819,PBLA
Millennium Management LLC,32996,2021-09-29,0.0025,71601,PBLA
Blackrock Inc.,29359,2021-09-29,0.0022,63709,PBLA
"Buckingham Strategic Wealth, LLC",24927,2021-09-29,0.0019,54091,PBLA
Goldman Sachs Group Inc,23882,2021-09-29,0.0018,51823,PBLA
