Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17340283,2021-09-29,0.1583,5732177351,SBAC
Blackrock Inc.,9543198,2021-09-29,0.08710000000000001,3154694962,SBAC
State Street Corporation,4598260,2021-09-29,0.042,1520046808,SBAC
Cohen & Steers Inc.,3736887,2021-09-29,0.0341,1235302735,SBAC
Capital Research Global Investors,3399177,2021-09-29,0.031,1123665940,SBAC
"Principal Financial Group, Inc.",2854140,2021-09-29,0.026099999999999998,943493059,SBAC
Deutsche Bank Aktiengesellschaft,2719933,2021-09-29,0.0248,899128251,SBAC
Brown Advisory Inc.,2466802,2021-09-29,0.0225,815450737,SBAC
"Geode Capital Management, LLC",2406105,2021-09-29,0.022000000000000002,795386129,SBAC
"Akre Capital Management, LLC",1930190,2021-09-29,0.0176,638062908,SBAC
