Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5113294,2021-09-29,0.0906,577904487,RPD
Blackrock Inc.,4119744,2021-09-29,0.073,465613466,RPD
"Wellington Management Group, LLP",4111198,2021-09-29,0.0728,464647597,RPD
"FMR, LLC",2425000,2021-09-29,0.0429,274073500,RPD
Wasatch Advisors Inc,2218032,2021-09-29,0.0393,250681976,RPD
Wells Fargo & Company,2027973,2021-09-29,0.0359,229201508,RPD
"Federated Hermes, Inc.",1863455,2021-09-29,0.033,210607684,RPD
Bank Of New York Mellon Corporation,1641577,2021-09-29,0.0291,185531032,RPD
Pictet Asset Management SA,1583358,2021-09-29,0.027999999999999997,178951121,RPD
Capital Research Global Investors,1527366,2021-09-29,0.027000000000000003,172622905,RPD
