Holder,Shares,Date Reported,% Out,Value,ABV
"Raymond James & Associates, Inc.",416361,2021-09-29,0.0226,6495231,DMB
Morgan Stanley,394032,2021-09-29,0.021400000000000002,6146899,DMB
"JFS Wealth Advisors, LLC",318529,2021-09-29,0.0173,4969052,DMB
Wells Fargo & Company,199551,2021-09-29,0.0108,3112995,DMB
"Guggenheim Capital, LLC",179764,2021-09-29,0.0098,2804318,DMB
Bank of America Corporation,157256,2021-09-29,0.0086,2453193,DMB
"Kestra Advisory Services, LLC",148124,2021-09-29,0.008100000000000001,2310734,DMB
"ProVise Management Group, LLC",140073,2021-09-29,0.0076,2185138,DMB
"Ameriprise Financial, Inc.",113095,2021-09-29,0.0060999999999999995,1764282,DMB
"Raymond James Financial Services Advisors, Inc.",108787,2021-09-29,0.0059,1697077,DMB
