Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8158054,2021-09-29,0.44049999999999995,16560849,CTXR
"Vanguard Group, Inc. (The)",5778286,2021-09-29,0.312,11729920,CTXR
State Street Corporation,2164831,2021-09-29,0.11689999999999999,4394606,CTXR
"Geode Capital Management, LLC",2131122,2021-09-29,0.1151,4326177,CTXR
Northern Trust Corporation,1022548,2021-09-29,0.0552,2075772,CTXR
"Renaissance Technologies, LLC",888501,2021-09-29,0.048,1803657,CTXR
Wells Fargo & Company,648600,2021-09-29,0.035,1316658,CTXR
Nuveen Asset Management,480264,2021-09-29,0.0259,974935,CTXR
Bank Of New York Mellon Corporation,356921,2021-09-29,0.019299999999999998,724549,CTXR
"Charles Schwab Investment Management, Inc.",283787,2021-09-29,0.015300000000000001,576087,CTXR
