Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5651040,2021-09-29,0.1604,150939278,BHE
"Vanguard Group, Inc. (The)",3868780,2021-09-29,0.10980000000000001,103335113,BHE
"Franklin Resources, Inc.",3726431,2021-09-29,0.1058,99532972,BHE
Dimensional Fund Advisors LP,2845888,2021-09-29,0.0808,76013668,BHE
State Street Corporation,1325675,2021-09-29,0.037599999999999995,35408779,BHE
"William Blair Investment Management, LLC",1059383,2021-09-29,0.0301,28296119,BHE
JP Morgan Chase & Company,900515,2021-09-29,0.0256,24052755,BHE
Northern Trust Corporation,865460,2021-09-29,0.0246,23116436,BHE
"Charles Schwab Investment Management, Inc.",690076,2021-09-29,0.0196,18431929,BHE
"Aristotle Capital Boston, LLC",689324,2021-09-29,0.0196,18411844,BHE
