Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",21366142,2021-09-29,0.1437,796743435,CUZ
Blackrock Inc.,18265655,2021-09-29,0.12279999999999999,681126274,CUZ
"Principal Financial Group, Inc.",10664532,2021-09-29,0.0717,397680398,CUZ
Cohen & Steers Inc.,7606954,2021-09-29,0.0512,283663314,CUZ
State Street Corporation,6771772,2021-09-29,0.0455,252519377,CUZ
Boston Partners,5760984,2021-09-29,0.0387,214827093,CUZ
JP Morgan Chase & Company,5757061,2021-09-29,0.0387,214680804,CUZ
"AllianceBernstein, L.P.",4959282,2021-09-29,0.0334,184931625,CUZ
Daiwa Securities Group Inc.,3555484,2021-09-29,0.0239,132583998,CUZ
CenterSquare Investment Management LLC,3436426,2021-09-29,0.0231,128144325,CUZ
