Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,2328975,2021-09-29,0.020099999999999996,38684274,HTGC
"Sound Income Strategies, LLC",2053137,2021-09-29,0.0177,34102605,HTGC
Royal Bank of Canada,1868228,2021-09-29,0.0161,31031267,HTGC
Van Eck Associates Corporation,1319095,2021-09-29,0.011399999999999999,21910167,HTGC
Invesco Ltd.,1086354,2021-09-29,0.009399999999999999,18044339,HTGC
"Advisors Capital Management, LLC",999384,2021-09-29,0.0086,16599768,HTGC
Blackrock Inc.,931669,2021-09-29,0.008,15475022,HTGC
Morgan Stanley,878271,2021-09-29,0.0076,14588081,HTGC
"Two Sigma Advisers, LP",798500,2021-09-29,0.0069,13263085,HTGC
JP Morgan Chase & Company,721431,2021-09-29,0.0062,11982968,HTGC
