Holder,Shares,Date Reported,% Out,Value,ABV
IAT Reinsurance Co Ltd,250000,2021-09-29,0.0258,720000,CNFR
Verdence Capital Advisors LLC,70404,2021-09-29,0.0073,202763,CNFR
"Renaissance Technologies, LLC",69100,2021-09-29,0.0070999999999999995,199008,CNFR
"Bridgeway Capital Management, Inc.",43000,2021-09-29,0.0044,123840,CNFR
"Vanguard Group, Inc. (The)",30895,2021-09-29,0.0032,88977,CNFR
"SkyOak Wealth, LLC",21500,2021-09-29,0.0022,61920,CNFR
Citadel Advisors LLC,20278,2021-09-29,0.0021,58400,CNFR
"Geode Capital Management, LLC",16708,2021-09-29,0.0017000000000000001,48119,CNFR
Clarkston Capital Partners LLC,12900,2021-09-29,0.0013,37152,CNFR
"Cranbrook Wealth Management, LLC",5866,2021-09-29,0.0006,16894,CNFR
