Holder,Shares,Date Reported,% Out,Value,ABV
"Endurant Capital Management, LP",952610,2021-09-29,0.13369999999999999,6625402,AZYO
Brown Advisory Inc.,230667,2021-09-29,0.032400000000000005,1604288,AZYO
"Perkins Capital Management, Inc.",228425,2021-09-29,0.0321,1588695,AZYO
Platinum Investment Management Ltd,195809,2021-09-29,0.0275,1361851,AZYO
"AWM Investment Company, Inc.",126720,2021-09-29,0.0178,881337,AZYO
"Vanguard Group, Inc. (The)",55570,2021-09-29,0.0078000000000000005,386489,AZYO
"Birchview Capital, LP",50000,2021-09-29,0.006999999999999999,347750,AZYO
Millennium Management LLC,28550,2021-09-29,0.004,198565,AZYO
Man Group PLC,11147,2021-09-29,0.0016,77527,AZYO
Morgan Stanley,7026,2021-09-29,0.001,48865,AZYO
