Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,2000000,2021-09-29,0.06269999999999999,19340000,PLMI
Periscope Capital Inc.,1197500,2021-09-29,0.0375,11579825,PLMI
RP Investment Advisors LP,1150279,2021-09-29,0.036000000000000004,11123197,PLMI
Hbk Investments L P,1067039,2021-09-29,0.0334,10318267,PLMI
Marshall Wace LLP,899985,2021-09-29,0.0282,8702854,PLMI
Fir Tree Capital Management LLP,859358,2021-09-29,0.0269,8309991,PLMI
Altshuler Shaham Ltd,613991,2021-09-29,0.0192,5937292,PLMI
Linden Advisors LP,600000,2021-09-29,0.018799999999999997,5802000,PLMI
Taconic Capital Advisors Lp,600000,2021-09-29,0.018799999999999997,5802000,PLMI
"CVI Holdings, LLC",600000,2021-09-29,0.018799999999999997,5802000,PLMI
