Holder,Shares,Date Reported,% Out,Value,ABV
CONTINENTAL GRAIN COMPANY,737968,2021-09-29,0.09789999999999999,25268024,ALCO
Dimensional Fund Advisors LP,328781,2021-09-29,0.0436,11257461,ALCO
"Vanguard Group, Inc. (The)",218297,2021-09-29,0.028999999999999998,7474489,ALCO
"Pacific Ridge Capital Partners, LLC",186698,2021-09-29,0.0248,6392539,ALCO
"Deprince, Race & Zollo, Inc.",183986,2021-09-29,0.024399999999999998,6299680,ALCO
"CM Management, LLC",165000,2021-09-29,0.0219,5649600,ALCO
"Birch Run Capial Advisors, LP",95281,2021-09-29,0.0126,3262421,ALCO
Blackrock Inc.,94081,2021-09-29,0.0125,3221333,ALCO
Towerview LLC.,78000,2021-09-29,0.0104,2670720,ALCO
Millennium Management LLC,67881,2021-09-29,0.009000000000000001,2324245,ALCO
