Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",62764948,2021-09-29,0.102,3879501435,MPC
Blackrock Inc.,62416953,2021-09-29,0.1014,3857991864,MPC
State Street Corporation,42863328,2021-09-29,0.0696,2649382303,MPC
Boston Partners,12301012,2021-09-29,0.02,760325551,MPC
"Franklin Resources, Inc.",11826303,2021-09-29,0.0192,730983788,MPC
"Geode Capital Management, LLC",11728383,2021-09-29,0.0191,724931353,MPC
Elliott Investment Management L.P.,10570000,2021-09-29,0.0172,653331700,MPC
"Shaw D.E. & Co., Inc.",10211304,2021-09-29,0.0166,631160700,MPC
Bank Of New York Mellon Corporation,8524281,2021-09-29,0.0138,526885808,MPC
"Wellington Management Group, LLP",8264067,2021-09-29,0.0134,510801981,MPC
